PROBEID,SYMBOL
7918203,NBPF6
7918203,NBPF4
7918203,NBPF22P
7918223,HENMT1
7918235,AKNAD1
7918255,CLCC1
7918275,WDR47
7918284,TAF13
7918294,C1orf194
7918300,PSRC1
7918313,MYBPHL
7918323,SORT1
7918345,PSMA5
7918359,AMIGO1
7918365,
7918367,GNAT2
7918379,GSTM3
7918394,EPS8L3
7918416,ALX3
7918424,
7918426,SLC16A4
7918437,LAMTOR5
7918444,KCNA10
7918449,KCNA2
7918457,KCNA3
7918465,
7918467,LRIF1
7918474,DRAM2
7918487,DENND2D
7918504,OVGP1
7918517,WDR77
7918533,ADORA3
7918533,TMIGD3
7918548,
7918550,
7918552,INKA2
7918558,KCND3
7918569,ST7L
7918593,RHOC
7918606,PPM1J
7918620,LINC01356
7918622,SLC16A1
7918634,PHTF1
7918657,PTPN22
7918681,RSBN1
7918694,BCL2L15
7918703,AP4B1
7918716,SYT6
7918725,TRIM33
7918747,
7918749,
7918751,
7918753,LOC105378913
7918755,LOC105378913
7918757,LOC105378913
7918759,BCAS2
7918768,DENND2C
7918792,
7918794,AMPD1
7918811,
7918813,CSDE1
7918813,NRAS
7918825,CSDE1
7918825,NRAS
7918847,SIKE1
7918857,TSPAN2
7918869,NGF
7918876,
7918878,CASQ2
7918891,NHLH2
7918898,
7918900,
7918902,CD58
7918911,
7918913,IGSF3
7918923,
7918925,TRIM45
7918936,VTCN1
7918951,
7918953,
7918955,GDAP2
7918973,SPAG17
7919024,
7919026,
7919028,TBX15
7919038,WARS2
7919047,
7919049,
7919051,ZNF697
7919055,HMGCS2
7919067,REG4
7919080,NBPF7P
7919088,ADAM30
7919095,NOTCH2
7919129,
7919131,
7919133,FCGR1A
7919133,FCGR1B
7919133,FCGR1CP
7919139,ANKRD20A12P
7919139,ANKRD20A8P
7919139,LOC101927345
7919139,LOC105379272
7919146,ANKRD20A12P
7919146,ANKRD20A8P
7919146,LOC101927345
7919146,LOC105379272
7919151,RNVU1-18
7919151,RNU1-3
7919151,RNU1-4
7919151,RNU1-2
7919151,RNU1-1
7919151,RNVU1-1
7919153,
7919155,RNVU1-18
7919155,RNU1-3
7919155,RNU1-4
7919155,RNU1-2
7919155,RNU1-1
7919157,PPIAL4G
7919157,PPIAL4C
7919157,PPIAL4A
7919157,PPIAL4E
7919157,PPIAL4D
7919157,PPIAL4F
7919157,PPIA
7919160,RNVU1-4
7919160,RNVU1-3
7919160,RNVU1-20
7919162,PPIAL4C
7919162,PPIAL4A
7919162,PPIAL4G
7919162,PPIAL4E
7919162,PPIAL4D
7919162,PPIAL4F
7919162,PPIA
7919166,RNVU1-4
7919166,RNVU1-3
7919166,RNVU1-20
7919168,PDE4DIP
7919168,PFN1P2
7919168,PDE4DIPP2
7919193,NUDT4
7919193,NUDT4P2
7919195,
7919197,POLR3GL
7919208,GNRHR2
7919217,NUDT17
7919226,POLR3C
7919243,CD160
7919251,GPR89B
7919251,GPR89A
7919267,
7919269,RNVU1-18
7919269,RNU1-3
7919269,RNU1-4
7919269,RNU1-2
7919269,RNU1-1
7919271,NBPF9
7919271,NBPF11
7919271,NBPF15
7919271,NBPF12
7919271,NBPF10
7919271,NBPF14
7919271,NBPF1
7919271,NBPF8
7919299,
7919301,
7919303,RNVU1-8
7919305,PRKAB2
7919314,FMO5
7919324,
7919326,ACP6
7919340,GJA5
7919347,
7919349,RNVU1-18
7919349,RNU1-3
7919349,RNU1-4
7919349,RNU1-2
7919349,RNU1-1
7919351,NBPF9
7919351,NBPF11
7919351,NBPF15
7919351,NBPF12
7919351,NBPF10
7919351,NBPF14
7919351,NBPF1
7919351,NBPF8
7919380,
7919382,
7919384,
7919386,
7919388,
7919390,
7919392,RNVU1-18
7919392,RNU1-3
7919392,RNU1-4
7919392,RNU1-2
7919392,RNU1-1
7919392,RNVU1-1
7919394,LINC01138
7919403,
7919405,RNVU1-18
7919405,RNU1-3
7919405,RNU1-4
7919405,RNU1-2
7919405,RNU1-1
7919407,PPIAL4A
7919407,PPIAL4C
7919407,PPIAL4G
7919407,PPIAL4E
7919407,PPIAL4D
7919407,PPIAL4F
7919407,PPIA
7919412,NBPF8
7919412,NBPF9
7919412,NBPF14
7919412,NBPF1
7919412,NBPF10
7919412,NBPF11
7919412,NBPF15
7919412,NBPF12
7919412,NBPF20
7919412,NBPF25P
7919412,NBPF26
7919436,PPIAL4G
7919436,PPIAL4C
7919436,PPIAL4A
7919436,PPIAL4E
7919436,PPIAL4D
7919436,PPIAL4F
7919436,PPIA
7919438,NBPF9
7919438,NBPF10
7919438,NBPF14
7919438,NBPF1
7919438,NBPF8
7919438,NBPF11
7919438,NBPF15
7919438,NBPF12
7919438,NBPF20
7919438,NBPF25P
7919438,NBPF26
7919556,RNVU1-18
7919556,RNU1-3
7919556,RNU1-4
7919556,RNU1-2
7919556,RNU1-1
7919556,RNVU1-15
7919556,LOC105373467
7919560,RNVU1-15
7919560,LOC105373467
7919562,
7919564,
7919566,
7919568,
7919570,RNVU1-17
7919572,
7919574,
7919576,RNVU1-18
7919576,RNU1-3
7919576,RNU1-4
7919576,RNU1-2
7919576,RNU1-1
7919576,GSTM2
7919578,LOC440570
7919580,LOC440570
7919580,LINC01783
7919582,
7919584,H2BP1
7919584,H2BC18
7919589,H3C15
7919589,H3C14
7919589,H3C13
7919591,FAM72B
7919591,FAM72C
7919591,FAM72D
7919591,FAM72A
7919594,RNVU1-19
7919596,LOC440570
7919596,LINC01783
7919598,
7919600,
7919602,
7919604,
7919606,H2BC18
7919606,H2BP1
7919606,H2BC21
7919612,H3C15
7919612,H3C13
7919612,H3C14
7919614,H3C15
7919614,H3C14
7919614,H3C13
7919619,H2AC19
7919619,H2AC18
7919619,H2AC20
7919619,H2AC21
7919625,H2BP1
7919625,H2BC20P
7919625,H2BC21
7919627,H4C15
7919627,H4C14
7919637,H2BC21
7919642,H2AC21
7919645,SV2A
7919659,SF3B4
7919669,MTMR11
7919699,OTUD7B
7919715,ANP32E
7919729,APH1A
7919743,ADAMTSL4-AS1
7919747,
7919749,
7919751,MCL1
7919761,
7919763,ENSA
7919776,
7919778,
7919780,GOLPH3L
7919787,HORMAD1
7919800,CTSS
7919815,CTSK
7919825,ARNT
7919852,
7919854,
7919856,CERS2
7919872,MINDY1
7919886,
7919888,CDC42SE1
7919898,SEMA6C
7919923,LYSMD1
7919929,TMOD4
7919940,VPS72
7919950,PI4KB
7919969,
7919971,RFX5
7919984,SELENBP1
7920000,POGZ
7920025,
7920027,CELF3
7920045,
7920047,MRPL9
7920057,TDRKH
7920077,RORC
7920077,LINGO4
7920082,RORC
7920100,THEM5
7920114,THEM4
7920123,S100A10
7920128,S100A11
7920135,TCHHL1
7920141,TCHH
7920146,RPTN
7920155,HRNR
7920155,RPTN
7920165,FLG
7920175,FLG2
7920178,CRNN
7920182,LCE3E
7920185,LCE3D
7920191,LCE3A
7920193,LCE1C
7920196,SPRR2D
7920201,SPRR2F
7920201,SPRR2B
7920201,SPRR2D
7920205,SPRR2A
7920210,SPRR2B
7920214,SPRR2E
7920217,SPRR2G
7920217,SPRR2C
7920220,PGLYRP3
7920228,PGLYRP4
7920238,S100A12
7920244,S100A8
7920249,S100A7L2
7920252,S100A7
7920256,
7920258,S100A6
7920264,S100A5
7920271,S100A4
7920278,S100A3
7920285,S100A2
7920291,S100A16
7920297,S100A14
7920303,S100A13
7920317,ILF2
7920333,
7920335,
7920337,
7920341,GATAD2B
7920354,DENND4B
7920382,CRTC2
7920401,SLC39A1
7920409,JTB
7920422,RAB13
7920426,NUP210L
7920468,
7920470,
7920472,TPM3
7920487,C1orf189
7920492,C1orf43
7920506,SHE
7920515,UBE2Q1
7920531,ADAR
7920552,KCNN3
7920567,PMVK
7920575,PBXIP1
7920594,PYGO2
7920600,SHC1
7920616,DCST2
7920633,DPM3
7920642,MUC1
7920659,KRTCAP2
7920664,THBS3
7920687,GBAP1
7920697,GBA
7920707,FAM189B
7920725,SCAMP3
7920737,CLK2
7920744,PKLR
7920757,RUSC1-AS1
7920766,ASH1L
7920766,MIR555
7920795,
7920799,YY1AP1
7920810,GON4L
7920839,RIT1
7920852,KHDC4
7920873,SNORA80E
7920875,SCARNA4
7920877,ARHGEF2
7920903,SSR2
7920912,UBQLN4
7920928,PAQR6
7920944,SMG5
7920971,GLMP
7920980,VHLL
7920984,CCT3
7921003,MIR9-1HG
7921012,MIR9-1
7921014,MEF2D
7921031,
7921033,IQGAP3
7921076,GPATCH4
7921088,NES
7921099,CRABP2
7921110,ISG20L2
7921119,
7921121,MRPL24
7921133,HDGF
7921144,SH2D2A
7921155,INSRR
7921179,ARHGEF11
7921220,
7921222,ETV3L
7921228,ETV3
7921237,FCRL5
7921259,FCRL4
7921275,FCRL3
7921298,FCRL2
7921319,FCRL1
7921332,CD5L
7921342,
7921344,
7921346,CD1B
7921354,OR10T2
7921356,OR10K2
7921358,
7921360,OR6Y1
7921362,OR6P1
7921364,OR10X1
7921367,SPTA1
7921420,OR6K2
7921422,OR6K3
7921425,
7921427,OR6N1
7921429,OR6N2
7921431,
7921434,AIM2
7921442,
7921445,OR10J3
7921447,OR10J5
7921449,CRP
7921462,VSIG8
7921462,SNHG28
7921471,
7921473,CFAP45
7921487,TAGLN2
7921492,IGSF9
7921516,SLAMF9
7921526,PIGM
7921533,KCNJ10
7921538,IGSF8
7921552,DCAF8
7921571,PEX19
7921583,COPA
7921621,
7921623,
7921625,SLAMF6
7921637,CD84
7921652,SLAMF1
7921667,CD48
7921677,CD244
7921690,ITLN1
7921702,ITLN2
7921713,TSTD1
7921713,F11R
7921738,USF1
7921752,ARHGAP30
7921773,NECTIN4
7921786,PFDN2
7921793,DEDD
7921806,B4GALT3
7921821,ADAMTS4
7921834,APOA2
7921840,NR1I3
7921852,MPZ
7921862,CFAP126
7921868,FCGR3A
7921873,FCGR3B
7921873,FCGR3A
7921882,OLFML2B
7921895,SPATA46
7921900,SH2D1B
7921909,CCDC190
7921916,RGS5
7921930,
7921932,
7921936,LMX1A
7921955,RXRG
7921970,ALDH9A1
7921987,TMCO1
7922001,FAM78B
7922008,TADA1
7922018,ILDR2
7922029,GPA33
7922040,CD247
7922051,CREG1
7922058,ADCY10
7922095,MPC2
7922104,GCSH
7922104,GCSHP3
7922104,LOC729080
7922104,LOC641746
7922108,GPR161
7922121,ANKRD36BP1
7922125,
7922127,XCL2
7922127,XCL1
7922130,DPT
7922137,NME7
7922152,CCDC181
7922162,SLC19A2
7922174,F5
7922200,SELP
7922219,SELL
7922229,SELE
7922243,METTL18
7922250,SCYL3
7922266,
7922268,KIFAP3
7922291,
7922293,
7922295,
7922297,
7922299,
7922301,MYOC
7922309,VAMP4
7922324,
7922326,MIR214
7922326,DNM3OS
7922328,MIR199A2
7922328,DNM3OS
7922330,PIGC
7922337,TNFSF18
7922343,TNFSF4
7922351,PRDX6-AS1
7922353,SLC9C2
7922382,ANKRD45
7922389,
7922391,CENPL
7922400,SNORD81
7922402,SNORD47
7922402,GAS5
7922404,SNORD80
7922404,GAS5
7922406,SNORD79
7922408,SNORD78
7922410,SNORD44
7922412,SNORD77
7922414,SNORD76
7922414,GAS5
7922416,SNORD75
7922418,SNORD74
7922420,SERPINC1
7922432,RC3H1
7922456,
7922458,
7922460,
7922462,MRPS14
7922472,
7922474,KIAA0040
7922482,TNR
7922504,COP1
7922523,
7922525,ASTN1
7922550,SEC16B
7922550,CRYZL2P
7922550,CRYZL2P-SEC16B
7922590,CLEC20A
7922596,RALGPS2-AS1
7922598,ANGPTL1
7922610,ABL2
7922627,NPHS2
7922637,TOR1AIP2
7922646,TOR1AIP2
7922648,
7922652,
7922656,ACBD6
7922667,
7922669,STX6
7922684,
7922686,ZNF648
7922689,GLUL
7922703,TEDDM1
7922707,RNASEL
7922717,RGS16
7922727,RGS8
7922737,SHCBP1L
7922752,
7922754,
7922756,NMNAT2
7922773,NCF2
7922793,ARPC5
7922804,APOBEC4
7922807,COLGALT2
7922821,
7922823,EDEM3
7922846,NIBAN1
7922868,
7922870,TRMT1L
7922887,
7922889,IVNS1ABP
7922908,
7922910,
7922912,TPR
7922969,PDC
7922976,PTGS2
7922992,
7922994,BRINP3
7923003,
7923005,
7923007,UCHL5
7923027,GLRX2
7923034,B3GALT2
7923037,
7923039,
7923041,
7923043,KCNT2
7923073,F13B
7923086,ASPM
7923119,ZBTB41
7923131,DENND1B
7923141,DENND1B
7923162,
7923164,ATP6V1G3
7923173,MIR181B1
7923175,MIR181A1
7923177,
7923179,
7923183,ZNF281
7923189,KIF14
7923221,DDX59
7923231,
7923233,KIF21B
7923271,CACNA1S
7923317,ASCL5
7923319,TMEM9
7923332,TNNT2
7923347,LAD1
7923360,TNNI1
7923372,PHLDA3
7923378,CSRP1
7923386,LMOD1
7923394,ARL8A
7923406,PTPN7
7923424,
7923426,UBE2T
7923436,
7923438,RPS27
7923438,RGS4
7923438,ZNF320
7923440,
7923442,SYT2
7923453,KDM5B
7923483,RABIF
7923489,KLHL12
7923501,
7923503,ADIPOR1
7923516,CYB5R1
7923528,MYOG
7923534,MYBPH
7923547,CHI3L1
7923562,CHIT1
7923578,FMOD
7923582,
7923584,LINC00303
7923596,ETNK2
7923608,REN
7923621,KISS1
7923628,GOLT1A
7923635,PLEKHA6
7923659,PPP1R15B
7923662,PIK3C2B
7923698,
7923700,LRRN2
7923705,
7923707,TMEM81
7923712,RBBP5
7923731,DSTYK
7923753,NUAK2
7923762,KLHDC8A
7923772,LEMD1
7923778,ELK4
7923792,SLC45A3
7923798,NUCKS1
7923810,
7923812,RAB29
7923824,SLC41A1
7923837,PM20D1
7923850,SLC26A9
7923875,RHEX
7923885,C1orf147
7923889,EIF2D
7923905,
7923907,IL10
7923917,FCMR
7923929,PIGR
7923942,FCAMR
7923956,
7923958,C1orf116
7923965,
7923967,YOD1
7923972,
7923974,MIR29C
7923974,MIR29B2CHG
7923976,MIR29B2
7923976,MIR29B2CHG
7923978,CD34
7923991,PLXNA2
7924029,LAMB3
7924055,C1orf74
7924058,IRF6
7924069,
7924071,KCNH1
7924085,RD3
7924092,SLC30A1
7924096,NEK2
7924107,LPGAT1
7924117,
7924119,INTS7
7924144,RPL21
7924144,RPL21P28
7924144,RPL21P19
7924148,
7924150,PACC1
7924163,
7924166,BATF3
7924172,NSL1
7924180,SPATA45
7924184,FLVCR1-DT
7924190,ANGEL2
7924203,
7924205,
7924207,PTPN14
7924230,ABHD17A
7924233,USH2A
7924307,
7924309,ESRRG
7924325,
7924327,GPATCH2
7924340,
7924342,SLC30A10
7924351,EPRS1
7924386,
7924388,BPNT1
7924401,MIR215
7924403,MIR194-1
7924405,RAB3GAP2
7924443,
7924445,LINC02817
7924450,DUSP10
7924461,
7924463,
7924465,HHIPL2
7924476,TAF1A
7924491,AIDA
7924495,
7924497,
7924499,TLR5
7924508,SUSD4
7924526,TP53BP2
7924549,LINC00266-1
7924549,PCMTD2
7924549,LINC01881
7924551,
7924553,
7924558,NVL
7924582,WDR26
7924603,LBR
7924619,ENAH
7924636,TMEM63A
7924663,LEFTY1
7924669,PYCR2
7924682,LEFTY2
7924686,SDE2
7924701,ACBD3
7924712,LIN9
7924731,
7924733,PARP1
7924754,
7924756,
7924758,
7924760,ITPKB
7924773,CDC42BPA
7924817,
7924819,
7924821,ZNF847P
7924823,JMJD4
7924832,WNT9A
7924840,
7924842,C1orf35
7924853,MRPL55
7924863,OBSCN-AS1
7924868,TRIM11
7924874,TRIM17
7924884,H3-4
7924888,H2AW
7924893,
7924895,
7924897,CCSAP
7924908,
7924910,ACTA1
7924923,NUP133
7924956,ABCB10
7924967,
7924969,TAF5L
7924977,PGBD5
7924987,AGT
7924996,C1orf198
7925003,TTC13
7925028,FAM89A
7925031,TRIM67-AS1
7925033,C1orf131
7925043,EXOC8
7925048,EGLN1
7925056,
7925058,SNRPD2P2
7925062,SIPA1L2
7925087,
7925089,PCNX2
7925126,
7925128,
7925130,TARBP1
7925161,IRF2BP2
7925170,PP2672
7925174,TOMM20
7925182,SNORA14B
7925182,LOC105379283
7925184,RBM34
7925201,ARID4B
7925229,B3GALNT2
7925242,
7925244,
7925246,
7925248,
7925250,GNG4
7925257,LYST
7925318,
7925320,NID1
7925342,ERO1B
7925361,LGALS8-AS1
7925364,HEATR1
7925413,MT1HL1
7925417,
7925419,ZP4
7925432,
7925434,
7925436,
7925438,
7925440,
7925442,
7925444,
7925446,
7925448,
7925450,
7925452,GREM2
7925457,RGS7
7925480,FH
7925492,OPN3
7925500,CHML
7925504,MAP1LC3C
7925509,
7925511,PLD5
7925523,
7925525,CEP170
7925531,AKT3
7925550,ADSS2
7925561,HNRNPU
7925565,HNRNPU
7925585,LOC101928068
7925587,
7925589,SMYD3
7925607,
7925609,
7925611,TFB2M
7925622,AHCTF1
7925622,AHCTF1P1
7925662,ZNF695
7925662,ZNF670-ZNF695
7925672,ZNF670
7925672,ZNF670-ZNF695
7925677,ZNF669
7925687,LINC02897
7925691,ZNF124
7925701,
7925703,
7925705,ZNF496
7925718,OR2B11
7925720,OR2C3
7925720,GCSAML-AS1
7925724,
7925726,OR13G1
7925728,OR6F1
7925730,
7925732,OR1C1
7925735,OR14A16
7925737,OR11L1
7925739,
7925741,OR2T33
7925741,OR2T12
7925741,OR2T8
7925743,OR2T12
7925743,OR2T33
7925743,OR2T8
7925745,OR2M7
7925747,OR2T29
7925747,OR2T5
7925749,OR2T34
7925749,OR2T3
7925751,OR2T10
7925753,
7925755,OR2T11
7925757,OR2T35
7925757,OR2T2
7925759,OR2T27
7925761,OR14I1
7925763,SH3BP5L
7925773,ZNF692
7925790,
7925792,ZMYND11
7925813,DIP2C-AS1
7925821,
7925823,GTPBP4
7925846,IDI2-AS1
7925851,WDR37
7925870,LINC00200
7925874,
7925876,PFKP
7925902,
7925904,AKR1E2
7925918,AKR1C1
7925918,AKR1C3
7925927,
7925929,AKR1C3
7925939,AKR1C4
7925950,UCN3
7925954,NET1
7925972,CALML3
7925976,
7925978,TASOR2
7925996,FBH1
7926021,RBM17
7926037,PFKFB3
7926059,
7926061,ITIH2
7926084,ATP5F1C
7926096,TAF3
7926105,GATA3
7926117,
7926123,
7926127,CELF2
7926150,USP6NL-AS1
7926152,ECHDC3
7926158,PROSER2
7926168,
7926170,DHTKD1
7926189,SEC61A2
7926205,
7926207,CDC123
7926223,CAMK1D
7926239,OPTN
7926259,MCM10
7926283,PRPF18
7926297,
7926299,HSPA14
7926319,SUV39H2
7926330,MEIG1
7926334,OLAH
7926345,RPP38
7926354,
7926356,PTER
7926366,
7926368,VIM
7926383,
7926385,STAM
7926403,TMEM236
7926410,MRC1
7926443,
7926445,TMEM236
7926451,MRC1
7926484,
7926486,SLC39A12
7926506,CACNB2
7926531,ARL5B
7926539,
7926541,
7926543,
7926545,PLXDC2
7926563,
7926565,MLLT10
7926594,
7926596,COMMD3-BMI1
7926596,COMMD3
7926609,COMMD3-BMI1
7926609,BMI1
7926622,SPAG6
7926636,
7926638,ARMC3
7926659,
7926661,MSRB2
7926670,
7926672,
7926674,PTF1A
7926677,OTUD1
7926679,KIAA1217
7926706,
7926708,THNSL1
7926715,GPR158
7926728,MYO3A
7926766,GAD2
7926786,APBB1IP
7926805,
7926807,PDSS1
7926817,
7926819,
7926821,MASTL
7926834,
7926836,RAB18
7926851,WAC
7926871,
7926875,BAMBI
7926882,C10orf126
7926889,LYZL1
7926894,
7926896,CKS1B
7926898,
7926900,MAP3K8
7926914,
7926916,ZEB1
7926934,
7926936,CCDC7
7926979,
7926981,
7926983,CREM
7927008,CCNY
7927028,GJD4
7927031,
7927033,ANKRD30A
7927056,
7927058,
7927060,
7927062,ZNF33A
7927071,ZNF37A
7927082,HSD17B7P2
7927089,
7927091,LINC00999
7927095,LINC00266-1
7927095,PCMTD2
7927095,LINC01881
7927097,ACTR3BP5
7927097,ACTR3BP2
7927099,LINC00839
7927106,
7927108,BMS1
7927120,RET
7927146,CSGALNACT2
7927153,
7927155,FXYD4
7927167,
7927169,ZNF487
7927173,ZNF485
7927179,TMEM72
7927186,RASSF4
7927202,ZNF22
7927207,ANKRD30BP3
7927215,ALOX5
7927231,AGAP6
7927231,AGAP5
7927231,AGAP9
7927231,AGAP4
7927231,AGAP11
7927231,AGAP12P
7927231,AGAP7P
7927231,BMS1P4-AGAP5
7927231,BMS1P2-AGAP9
7927233,WASHC2C
7927233,WASHC2A
7927265,
7927267,SHLD2P1
7927267,SHLD2P3
7927267,SHLD2
7927277,GPRIN2
7927280,NPY4R
7927280,NPY4R2
7927285,SHLD2P3
7927285,RHEB
7927288,SHLD2P1
7927288,SHLD2P3
7927288,SHLD2
7927294,ANTXRL
7927305,AGAP5
7927305,AGAP9
7927305,AGAP4
7927305,AGAP6
7927305,AGAP11
7927305,AGAP12P
7927305,AGAP7P
7927305,BMS1P4-AGAP5
7927305,BMS1P2-AGAP9
7927307,ANXA8L1
7927307,ANXA8
7927323,WASHC2C
7927323,WASHC2A
7927353,AGAP9
7927353,BMS1P2-AGAP9
7927353,AGAP6
7927353,AGAP5
7927353,AGAP4
7927353,AGAP12P
7927353,AGAP7P
7927353,AGAP11
7927353,BMS1P4-AGAP5
7927363,FAM25C
7927363,FAM25G
7927363,FAM25BP
7927363,FAM25A
7927367,ANXA8
7927367,ANXA8L1
7927383,ZNF488
7927389,MAPK8
7927405,WDFY4
7927425,WDFY4
7927474,C10orf71
7927482,CHAT
7927502,SLC18A3
7927505,C10orf53
7927513,WASHC2C
7927513,WASHC2A
7927517,
7927519,TIMM23B
7927519,TIMM23
7927527,
7927529,MSMB
7927536,NCOA4
7927548,
7927550,TIMM23B
7927550,TIMM23B-AGAP6
7927552,AGAP6
7927552,AGAP9
7927552,BMS1P2-AGAP9
7927552,AGAP4
7927552,AGAP12P
7927552,AGAP7P
7927552,AGAP5
7927552,AGAP11
7927552,BMS1P4-AGAP5
7927560,WASHC2A
7927560,WASHC2C
7927595,
7927597,
7927599,ASAH2B
7927599,ASAH2
7927606,PRKG1
7927631,DKK1
7927639,
7927641,
7927643,
7927645,
7927647,
7927649,CISD1
7927658,UBE2D1
7927669,TFAM
7927681,BICC1
7927694,PHYHIPL
7927704,
7927706,
7927708,
7927710,CDK1
7927723,CABCOCO1
7927732,ARID5B
7927745,
7927747,ZNF365
7927767,ADO
7927773,
7927775,NRBF2
7927784,JMJD1C-AS1
7927786,REEP3
7927799,REEP3
7927801,ANXA2P3
7927803,LRRTM3
7927812,
7927814,SIRT1
7927827,MYPN
7927852,
7927854,HNRNPH3
7927872,
7927874,
7927876,TET1
7927889,CCAR1
7927915,STOX1
7927924,
7927926,DDX50
7927936,DDX21
7927955,KIFBP
7927964,SRGN
7927972,VPS26A
7927981,SUPV3L1
7927998,HKDC1
7928019,HK1
7928046,TSPAN15
7928058,
7928060,
7928062,
7928064,FAM241B
7928069,COL13A1
7928107,MACROH2A2
7928119,EIF4EBP2
7928126,PALD1
7928147,ADAMTS14
7928171,SGPL1
7928189,UNC5B
7928208,SLC29A3
7928216,
7928218,CDH23
7928291,CHST3
7928298,
7928300,ANAPC16
7928306,
7928308,DDIT4
7928314,
7928316,
7928318,MCU
7928328,
7928330,OIT3
7928342,NUDT13
7928354,FAM149B1
7928363,
7928365,
7928367,
7928369,SEC24C
7928395,FUT11
7928401,CHCHD1
7928408,ZSWIM8
7928411,ZSWIM8
7928429,PLAU
7928444,VCL
7928471,ADK
7928489,
7928491,KAT6B
7928514,
7928516,SAMD8
7928524,VDAC2
7928529,
7928531,ZNF503-AS2
7928534,LRMDA
7928543,
7928545,DLG5-AS1
7928547,
7928549,
7928551,RPS24
7928556,
7928558,ZMIZ1
7928589,PPIF
7928600,EIF5AL1
7928600,EIF5A
7928602,SFTPA1
7928602,SFTPA2
7928619,NUTM2B
7928619,NUTM2A
7928619,NUTM2D
7928619,NUTM2G
7928619,NUTM2F
7928630,EIF5AL1
7928630,EIF5A
7928632,SFTPA1
7928632,SFTPA2
7928645,NUTM2B
7928645,NUTM2A
7928645,NUTM2D
7928645,NUTM2G
7928645,NUTM2F
7928653,NUTM2B
7928653,NUTM2A
7928653,NUTM2D
7928653,NUTM2G
7928653,NUTM2F
7928661,MBL1P
7928661,BMS1P21
7928671,TMEM254
7928679,PLAC9
7928685,DYDC2
7928695,PRXL2A
7928705,TSPAN14
7928723,SH2D4B
7928736,NRG3
7928746,
7928748,
7928750,
7928752,GHITM
7928766,C10orf99
7928770,CDHR1
7928789,RGR
7928800,CCSER2
7928815,
7928817,
7928819,
7928821,
7928823,OPN4
7928838,LDB3
7928855,BMPR1A
7928870,
7928872,SNCG
7928882,ADIRF
7928882,AGAP11
7928890,FAM25C
7928890,FAM25G
7928890,FAM25A
7928890,AGAP9
7928890,AGAP11
7928890,FAM25BP
7928890,BMS1P2-AGAP9
7928890,AGAP6
7928890,AGAP5
7928890,AGAP4
7928890,AGAP12P
7928890,AGAP7P
7928890,BMS1P4
7928890,BMS1P4-AGAP5
7928907,
7928909,SHLD2
7928915,NUTM2A
7928915,NUTM2B
7928915,NUTM2D
7928915,NUTM2G
7928915,NUTM2F
7928937,MINPP1
7928944,PAPSS2
7928959,PTEN
7928967,LIPJ
7928982,LIPF
7928994,LIPK
7928999,LIPN
7929003,LIPM
7929012,STAMBPL1
7929012,FAS
7929026,ACTA2-AS1
7929032,FAS
7929047,IFIT2
7929052,IFIT3
7929061,IFIT1B
7929065,IFIT1
7929072,IFIT5
7929078,KIF20B
7929114,
7929116,RPP30
7929130,
7929132,PCGF5
7929145,HECTD2
7929168,TNKS2
7929201,BTAF1
7929243,NHP2
7929247,MARCHF5
7929256,
7929258,KIF11
7929282,HHEX
7929288,EXOC6
7929315,CYP26C1
7929322,CYP26A1
7929332,
7929334,CEP55
7929344,FFAR4
7929350,PDE6C
7929373,LGI1
7929383,SLC35G1
7929388,PLCE1
7929424,TBC1D12
7929438,HELLS
7929466,CYP2C18
7929478,CYP2C19
7929487,CYP2C9
7929497,ACSM6
7929511,ENTPD1
7929525,CC2D2B
7929533,CC2D2B
7929536,CC2D2B
7929541,CC2D2B
7929550,CCNJ
7929562,ZNF518A
7929574,DNTT
7929589,
7929591,
7929593,RPL13AP5
7929593,RPL13A
7929596,LCOR
7929609,LCOR
7929612,
7929614,
7929616,FRAT1
7929624,PGAM1
7929624,PGAM4
7929634,ZDHHC16
7929649,UBTD1
7929653,ANKRD2
7929664,HOGA1
7929674,C10orf62
7929677,PI4K2A
7929689,MARVELD1
7929692,ZFYVE27
7929711,GOLGA7B
7929719,R3HCC1L
7929732,CNNM1
7929744,NKX2-3
7929750,ENTPD7
7929768,CUTC
7929779,ABCC2
7929812,
7929814,
7929816,SCD
7929822,WNT8B
7929831,HIF1AN
7929840,PAX2
7929858,SLF2
7929882,SEMA4G
7929901,TWNK
7929911,LZTS2
7929919,SFXN3
7929932,KAZALD1
7929945,
7929947,TLX1
7929952,
7929954,
7929956,
7929958,BTRC
7929976,DPCD
7929986,
7929988,HPS6
7929990,PPRC1
7930008,NOLC1
7930025,ELOVL3
7930031,GBF1
7930074,NFKB2
7930099,FBXL15
7930106,MFSD13A
7930120,SUFU
7930137,
7930139,TRIM8
7930148,SFXN2
7930162,WBP1L
7930168,
7930170,BORCS7
7930170,BORCS7-ASMT
7930179,
7930181,AS3MT
7930181,BORCS7-ASMT
7930194,CNNM2
7930205,RPEL1
7930208,INA
7930213,TAF5
7930226,PDCD11
7930264,NEURL1
7930274,
7930276,SLK
7930299,SFR1
7930304,GSTO1
7930311,GSTO2
7930320,CFAP58
7930341,SORCS3
7930376,
7930378,
7930380,ADD3
7930398,MXI1
7930413,DUSP5
7930422,SMC3
7930450,
7930452,
7930454,PDCD4
7930470,SHOC2
7930482,ADRA2A
7930487,TECTB
7930498,ACSL5
7930524,VTI1A
